type,time,latitude,longitude,alt,speed,course
T,1476294864,46.43,-93.81,19908.6,18.01,82.7
T,1476294867,46.43,-93.81,19908.6,18.01,82.7
T,1476294869,46.43,-93.81,19917.6,19.03,83.9
T,1476294871,46.43,-93.8,19926.3,20.27,83
T,1476294874,46.43,-93.8,19934.1,20.78,82.6
T,1476294876,46.43,-93.8,19942.6,20.11,82.2
T,1476294879,46.43,-93.8,19942.6,20.11,82.2
T,1476294881,46.43,-93.8,19950.8,19.19,84.5
T,1476294884,46.43,-93.8,19958.8,18.52,84.8
T,1476294886,46.43,-93.8,19967.8,18.21,85
T,1476294889,46.43,-93.8,19977.1,18.88,83.4
T,1476294891,46.43,-93.8,19985.1,19.5,83.7
T,1476294894,46.43,-93.8,19985.1,19.5,83.7
T,1476294896,46.43,-93.8,19992,20.63,83.7
T,1476294899,46.43,-93.8,19998.8,20.94,84.3
T,1476294901,46.43,-93.8,20006.9,20.83,85.3
T,1476294903,46.43,-93.8,20015.8,19.86,87.2
T,1476294906,46.43,-93.8,20024.6,19.86,87.2
T,1476294908,46.43,-93.8,20024.6,20.01,88.7
T,1476294911,46.43,-93.8,20034.2,19.75,89
T,1476294913,46.43,-93.79,20043.7,20.73,87.9
T,1476294916,46.43,-93.79,20053.3,21.5,87.2
T,1476294918,46.43,-93.79,20062.8,22.22,87
T,1476294921,46.43,-93.79,20062.8,22.22,87
T,1476294923,46.43,-93.79,20071.1,22.74,87.2
T,1476294926,46.43,-93.79,20080,22.43,86.5
T,1476294928,46.43,-93.79,20087.8,22.74,87.2
T,1476294931,46.43,-93.79,20096.6,22.53,87.2
T,1476294933,46.43,-93.79,20105,23,88.9
T,1476294936,46.43,-93.79,20105,23,88.9
T,1476294938,46.43,-93.79,20114,23.1,89.2
T,1476294940,46.43,-93.79,20124,23.1,89.2
T,1476294943,46.43,-93.79,20133.3,22.28,87
T,1476294945,46.43,-93.78,20141.1,22.02,85.6
T,1476294948,46.43,-93.78,20141.1,22.02,85.6
T,1476294950,46.43,-93.78,20148.9,22.28,85.7
T,1476294953,46.43,-93.78,20157.2,23.3,87.2
T,1476294955,46.43,-93.78,20166,24.08,89.8
T,1476294958,46.43,-93.78,20174.5,23.97,91.2
T,1476294960,46.43,-93.78,20181.7,24.08,91.2
T,1476294963,46.43,-93.78,20181.7,24.08,91.2
T,1476294965,46.43,-93.78,20189.2,23.15,89.4
T,1476294968,46.43,-93.78,20197.5,22.43,89.3
T,1476294970,46.43,-93.78,20206.6,22.58,88.3
T,1476294973,46.43,-93.78,20215.5,23.61,90.4
T,1476294975,46.43,-93.78,20224.7,23.87,91.6
T,1476294978,46.43,-93.78,20224.7,23.87,91.6
T,1476294980,46.43,-93.77,20233.3,23.61,91.9
T,1476294983,46.43,-93.77,20242.1,22.64,89.6
T,1476294985,46.43,-93.77,20250.8,21.97,89.2
T,1476294988,46.43,-93.77,20260.4,21.4,89.9
T,1476294990,46.43,-93.77,20270.3,22.02,92.8
T,1476294993,46.43,-93.77,20270.3,22.02,92.8
T,1476294995,46.43,-93.77,20279.6,21.81,93.3
T,1476294998,46.43,-93.77,20288.1,22.17,93.5
T,1476295000,46.43,-93.77,20295.2,22.28,93.8
T,1476295002,46.43,-93.77,20302.2,22.48,92.6
T,1476295005,46.43,-93.77,20310.1,22.48,92.6
T,1476295007,46.43,-93.77,20310.1,21.92,89.5
T,1476295010,46.43,-93.77,20317.8,21.56,88.7
T,1476295012,46.43,-93.77,20325.1,21.25,88.5
T,1476295015,46.43,-93.76,20332.4,20.73,90.7
T,1476295017,46.43,-93.76,20339.5,20.73,92.8
T,1476295020,46.43,-93.76,20346.6,20.73,92.8
T,1476295022,46.43,-93.76,20346.6,20.78,95.8
T,1476295025,46.43,-93.76,20353.6,20.78,95.8
T,1476295027,46.43,-93.76,20361,20.68,94.5
T,1476295030,46.43,-93.76,20368.8,20.83,91.7
T,1476295032,46.43,-93.76,20377,21.09,92.9
T,1476295035,46.43,-93.76,20377,21.09,92.9
T,1476295037,46.43,-93.76,20385.2,21.2,96.1
T,1476295040,46.43,-93.76,20393.2,21.4,100.5
T,1476295042,46.43,-93.76,20401.2,20.58,101
T,1476295045,46.43,-93.76,20410.2,20.32,99.5
T,1476295047,46.43,-93.76,20419.3,19.7,97.2
T,1476295050,46.43,-93.76,20419.3,19.7,97.2
T,1476295052,46.43,-93.75,20427.6,19.24,95.7
T,1476295055,46.43,-93.75,20436.1,19.24,95
T,1476295057,46.43,-93.75,20444.8,19.7,94.5
T,1476295060,46.43,-93.75,20453.3,19.55,95.4
T,1476295062,46.43,-93.75,20462.4,19.75,95.8
T,1476295065,46.43,-93.75,20462.4,19.75,95.8
T,1476295067,46.43,-93.75,20471.3,19.55,96.2
T,1476295070,46.43,-93.75,20480.8,19.65,95.8
T,1476295072,46.43,-93.75,20490,19.91,94.3
T,1476295075,46.43,-93.75,20499.7,19.03,93.5
T,1476295077,46.43,-93.75,20508.8,19.03,93.5
T,1476295079,46.43,-93.75,20508.8,18.37,92.2
T,1476295082,46.43,-93.75,20515.8,18.01,92.9
T,1476295084,46.43,-93.75,20522.6,18.37,92.4
T,1476295087,46.43,-93.75,20528.9,19.45,93.3
T,1476295089,46.43,-93.75,20535.3,19.75,93.4
T,1476295092,46.43,-93.75,20535.3,19.75,93.4
T,1476295094,46.43,-93.74,20542.6,18.93,94.9
T,1476295097,46.43,-93.74,20551.3,18.01,93.7
T,1476295099,46.43,-93.74,20559.2,17.03,91.7
T,1476295102,46.43,-93.74,20566.4,16.51,92.1
T,1476295104,46.43,-93.74,20572.6,16.67,91.7
T,1476295107,46.43,-93.74,20572.6,16.67,91.7
T,1476295109,46.43,-93.74,20580.7,16.98,90.7
T,1476295112,46.43,-93.74,20588.6,16.62,89.1
T,1476295114,46.43,-93.74,20596.9,16.77,87.3
T,1476295116,46.43,-93.74,20605,17.34,84.8
T,1476295119,46.43,-93.74,20605,17.34,84.8
T,1476295121,46.43,-93.74,20613.2,17.13,84.7
T,1476295124,46.43,-93.74,20621.8,16.98,84
T,1476295126,46.43,-93.74,20630.8,16.77,83.1
T,1476295129,46.43,-93.74,20641.4,16.26,83.5
T,1476295131,46.43,-93.74,20651.3,16.15,86
T,1476295134,46.43,-93.74,20651.3,16.15,86
T,1476295136,46.43,-93.74,20660.4,15.74,88.1
T,1476295139,46.43,-93.73,20669.4,15.07,87.9
T,1476295141,46.43,-93.73,20677.4,14.87,87.3
T,1476295144,46.43,-93.73,20686.5,14.61,81.4
T,1476295146,46.43,-93.73,20696.5,14.2,78.9
T,1476295148,46.43,-93.73,20696.5,14.2,78.9
T,1476295151,46.43,-93.73,20705,13.63,75.7
T,1476295153,46.43,-93.73,20712.6,13.79,75.7
T,1476295156,46.43,-93.73,20721.1,14.2,76.4
T,1476295158,46.43,-93.73,20730,15.12,78.6
T,1476295161,46.43,-93.73,20730,15.12,78.6
T,1476295163,46.43,-93.73,20738.3,15.12,76.7
T,1476295166,46.43,-93.73,20745.9,15.38,74.4
T,1476295168,46.43,-93.73,20752.4,15.38,72.2
T,1476295171,46.43,-93.73,20758.6,15.28,69.7
T,1476295173,46.43,-93.73,20766.2,14.82,69.3
T,1476295176,46.43,-93.73,20766.2,14.82,69.3
T,1476295178,46.43,-93.73,20774.4,13.94,69.9
T,1476295181,46.43,-93.73,20783.2,14.56,73
T,1476295183,46.44,-93.73,20791.4,13.99,72.7
T,1476295186,46.44,-93.73,20799.1,13.99,72.2
T,1476295188,46.44,-93.73,20807.9,14.97,67.7
T,1476295191,46.44,-93.73,20807.9,14.97,67.7
T,1476295193,46.44,-93.73,20817.5,15.69,64.3
T,1476295196,46.44,-93.72,20827.3,15.84,64.9
T,1476295198,46.44,-93.72,20837.3,15.18,67.9
T,1476295201,46.44,-93.72,20848.5,15.38,67
T,1476295203,46.44,-93.72,20863.6,14.61,66.5
T,1476295206,46.44,-93.72,20863.6,14.61,66.5
T,1476295208,46.44,-93.72,20872.2,15.9,63.3
T,1476295210,46.44,-93.72,20882,16.1,61.2
T,1476295213,46.44,-93.72,20891.6,17.23,61.5
T,1476295215,46.44,-93.72,20899.7,17.75,62.3
T,1476295218,46.44,-93.72,20907.3,17.75,62.3
T,1476295220,46.44,-93.72,20907.3,18.01,61.6
T,1476295223,46.44,-93.72,20916.1,18.16,61.6
T,1476295225,46.44,-93.72,20925.8,19.91,62.4
T,1476295228,46.44,-93.72,20934.5,18.52,65.6
T,1476295230,46.44,-93.72,20943,17.95,66.6
T,1476295233,46.44,-93.72,20943,17.95,66.6
T,1476295235,46.44,-93.72,20951.3,18.06,66.9
T,1476295238,46.44,-93.72,20960.9,17.39,64.2
T,1476295240,46.44,-93.72,20970.3,16.26,63.8
T,1476295243,46.44,-93.72,20980.6,16.15,65.6
T,1476295245,46.44,-93.71,20991,16,67.8
T,1476295248,46.44,-93.71,20991,16,67.8
T,1476295250,46.44,-93.71,21000.6,16.62,72
T,1476295253,46.44,-93.71,21008.8,16.77,73.5
T,1476295255,46.44,-93.71,21017.5,16.72,73.7
T,1476295258,46.44,-93.71,21026.9,16.98,72.1
T,1476295260,46.44,-93.71,21037,16,70.6
T,1476295263,46.44,-93.71,21037,16,70.6
T,1476295265,46.44,-93.71,21047.1,15.69,69.1
T,1476295268,46.44,-93.71,21057.2,15.18,69.6
T,1476295270,46.44,-93.71,21066.2,15.54,71.1
T,1476295273,46.44,-93.71,21074.6,16.05,77.4
T,1476295275,46.44,-93.71,21083.3,16.46,80.5
T,1476295278,46.44,-93.71,21083.3,16.46,80.5
T,1476295280,46.44,-93.71,21092.7,16.67,81.3
T,1476295282,46.44,-93.71,21102,16.31,81.5
T,1476295285,46.44,-93.71,21111.6,15.59,81.3
T,1476295287,46.44,-93.71,21121.5,14.71,79.6
T,1476295290,46.44,-93.71,21121.5,14.71,79.6
T,1476295292,46.44,-93.71,21130.6,13.68,79.2
T,1476295295,46.44,-93.7,21138.8,13.53,80
T,1476295297,46.44,-93.7,21147.9,13.99,79.8
T,1476295300,46.44,-93.7,21156.9,15.59,78.8
T,1476295302,46.44,-93.7,21165.4,15.95,79.1
T,1476295305,46.44,-93.7,21165.4,15.95,79.1
T,1476295307,46.44,-93.7,21173.8,15.54,78.9
T,1476295310,46.44,-93.7,21182.6,14.56,77.8
T,1476295312,46.44,-93.7,21191.6,14.04,74.8
T,1476295315,46.44,-93.7,21199.7,13.89,76.2
T,1476295317,46.44,-93.7,21207.4,13.89,76.2
T,1476295319,46.44,-93.7,21207.4,14.04,77
T,1476295322,46.44,-93.7,21215,15.48,80.6
T,1476295324,46.44,-93.7,21223,15.74,79.9
T,1476295327,46.44,-93.7,21230.8,15.9,78.7
T,1476295329,46.44,-93.7,21238.8,14.61,73
T,1476295332,46.44,-93.7,21238.8,14.61,73
T,1476295334,46.44,-93.7,21246.6,14.66,72.1
T,1476295337,46.44,-93.7,21253.9,14.51,70.5
T,1476295339,46.44,-93.7,21263,14.97,70.3
T,1476295342,46.44,-93.7,21272.4,15.28,71.8
T,1476295344,46.44,-93.7,21281.6,15.79,74.5
T,1476295347,46.44,-93.7,21281.6,15.79,74.5
T,1476295349,46.44,-93.69,21290.2,16.62,73.2
T,1476295351,46.44,-93.69,21298.1,16.62,71.4
T,1476295354,46.44,-93.69,21305.9,16.77,67
T,1476295356,46.44,-93.69,21312.9,16.62,66.3
T,1476295359,46.44,-93.69,21312.9,16.62,66.3
T,1476295361,46.44,-93.69,21318.7,16.57,65.8
T,1476295364,46.44,-93.69,21324.4,16.72,66.3
T,1476295366,46.44,-93.69,21331.5,17.18,69.7
T,1476295369,46.44,-93.69,21338.5,17.23,71.7
T,1476295371,46.44,-93.69,21343.8,17.59,71.3
T,1476295374,46.44,-93.69,21343.8,17.59,71.3
T,1476295376,46.44,-93.69,21350.1,17.44,71.4
T,1476295379,46.44,-93.69,21357,17.49,73.3
T,1476295381,46.44,-93.69,21363.3,17.65,74.9
T,1476295384,46.44,-93.69,21369.2,17.59,75.6
T,1476295386,46.44,-93.69,21375.3,18.42,75.6
T,1476295389,46.44,-93.69,21375.3,18.42,75.6
T,1476295391,46.44,-93.69,21381.8,18.11,73
T,1476295394,46.44,-93.69,21388.1,18.73,72.6
T,1476295396,46.44,-93.68,21394,19.09,72.1
T,1476295399,46.44,-93.68,21400.2,19.39,74.5
T,1476295401,46.45,-93.68,21407.1,19.6,78.2
T,1476295404,46.45,-93.68,21407.1,19.6,78.2
T,1476295406,46.45,-93.68,21415.2,20.27,81.2
T,1476295409,46.45,-93.68,21423.3,20.42,83.2
T,1476295411,46.45,-93.68,21431.3,20.11,82.9
T,1476295414,46.45,-93.68,21438,19.45,83
T,1476295416,46.45,-93.68,21443.8,18.26,81.9
T,1476295419,46.45,-93.68,21443.8,18.26,81.9
T,1476295421,46.45,-93.68,21448.8,18.01,83.9
T,1476295424,46.45,-93.68,21453.9,17.75,84.1
T,1476295426,46.45,-93.68,21460.7,19.09,85.1
T,1476295429,46.45,-93.68,21466.9,19.86,85.4
T,1476295431,46.45,-93.68,21472,19.86,85.4
T,1476295434,46.45,-93.68,21472,19.39,84.9
T,1476295436,46.45,-93.67,21477.2,18.37,84.4
T,1476295438,46.45,-93.67,21483,17.39,83.4
T,1476295441,46.45,-93.67,21490.4,17.34,83.8
T,1476295443,46.45,-93.67,21497.9,18.21,84.3
T,1476295446,46.45,-93.67,21505.3,18.21,84.3
T,1476295448,46.45,-93.67,21505.3,18.62,84.3
T,1476295451,46.45,-93.67,21512.1,18.88,85.1
T,1476295453,46.45,-93.67,21519.6,17.85,85.4
T,1476295456,46.45,-93.67,21526.9,17.18,85.1
T,1476295458,46.45,-93.67,21532.6,16.57,83.6
T,1476295461,46.45,-93.67,21532.6,16.57,83.6
T,1476295463,46.45,-93.67,21538.5,16.67,82.7
T,1476295466,46.45,-93.67,21545.7,17.44,81.7
T,1476295468,46.45,-93.67,21553.8,18.47,81.7
T,1476295471,46.45,-93.67,21560.4,18.57,78.2
T,1476295473,46.45,-93.67,21566.4,18.88,77.1
T,1476295476,46.45,-93.67,21566.4,18.88,77.1
T,1476295478,46.45,-93.67,21573.4,18.21,77.8
T,1476295481,46.45,-93.66,21582.2,17.59,78.6
T,1476295483,46.45,-93.66,21590.5,16.51,78.1
T,1476295486,46.45,-93.66,21598.9,16.31,77.9
T,1476295488,46.45,-93.66,21608.2,16.46,77.1
T,1476295490,46.45,-93.66,21608.2,16.46,77.1
T,1476295493,46.45,-93.66,21618.3,16.93,77.2
T,1476295495,46.45,-93.66,21628.5,17.75,75.5
T,1476295498,46.45,-93.66,21638,19.14,74.7
T,1476295500,46.45,-93.66,21646.3,19.6,74.3
T,1476295503,46.45,-93.66,21646.3,19.6,74.3
T,1476295505,46.45,-93.66,21654.1,19.39,74.3
T,1476295508,46.45,-93.66,21661.6,18.93,72.2
T,1476295510,46.45,-93.66,21669.3,18.11,70.5
T,1476295513,46.45,-93.66,21675.9,17.85,70.4
T,1476295515,46.45,-93.66,21682.4,18.98,71.5
T,1476295518,46.45,-93.66,21682.4,18.98,71.5
T,1476295520,46.45,-93.66,21689.6,20.06,73.1
T,1476295522,46.45,-93.66,21697.9,20.53,74.2
T,1476295525,46.45,-93.65,21705.5,20.11,73.3
T,1476295527,46.45,-93.65,21714.6,19.96,71.9
T,1476295530,46.45,-93.65,21714.6,19.96,71.9
T,1476295532,46.45,-93.65,21724,19.24,71
T,1476295535,46.45,-93.65,21732.8,18.93,71
T,1476295537,46.45,-93.65,21742,18.67,72.3
T,1476295540,46.45,-93.65,21751.6,19.19,71.2
T,1476295542,46.45,-93.65,21761.1,19.29,71.7
T,1476295545,46.45,-93.65,21761.1,19.29,71.7
T,1476295547,46.45,-93.65,21770.3,20.22,74.2
T,1476295550,46.45,-93.65,21780.7,20.89,76.1
T,1476295552,46.45,-93.65,21790.4,21.61,74.6
T,1476295555,46.45,-93.65,21799.2,22.07,75.7
T,1476295557,46.45,-93.65,21808,21.81,75
T,1476295559,46.45,-93.65,21808,21.81,75
T,1476295562,46.45,-93.65,21817.2,21.3,75.8
T,1476295564,46.45,-93.64,21826.2,21.04,75.6
T,1476295567,46.45,-93.64,21835.9,20.99,75.1
T,1476295569,46.45,-93.64,21845.5,21.35,74
T,1476295572,46.45,-93.64,21853.5,21.35,74
T,1476295574,46.45,-93.64,21853.5,22.17,73.1
T,1476295577,46.45,-93.64,21861.6,22.64,73.5
T,1476295579,46.45,-93.64,21871.2,22.74,75.2
T,1476295582,46.45,-93.64,21880.7,22.48,77.4
T,1476295584,46.45,-93.64,21890.3,21.71,79.8
T,1476295587,46.45,-93.64,21890.3,21.71,79.8
T,1476295589,46.45,-93.64,21900.4,21.35,79.6
T,1476295592,46.45,-93.64,21910.4,21.25,79.7
T,1476295594,46.45,-93.64,21918.9,21.71,77.9
T,1476295597,46.45,-93.64,21926.6,23.05,77.2
T,1476295599,46.45,-93.63,21934.4,22.48,77.8
T,1476295602,46.45,-93.63,21934.4,22.48,77.8
T,1476295604,46.45,-93.63,21942.7,22.74,78.7
T,1476295607,46.45,-93.63,21951.3,22.84,79.2
T,1476295609,46.45,-93.63,21960.5,22.84,81.6
T,1476295612,46.45,-93.63,21969.9,23.15,82.3
T,1476295614,46.45,-93.63,21979,23.51,83.5
T,1476295617,46.45,-93.63,21979,23.51,83.5
T,1476295619,46.45,-93.63,21989.1,24.38,80.7
T,1476295622,46.45,-93.63,21999.3,24.8,80.2
T,1476295624,46.45,-93.63,22008.2,23.72,78.8
T,1476295627,46.45,-93.63,22005.7,23.77,79.8
T,1476295629,46.45,-93.63,22005.7,23.72,79.8
T,1476295632,46.45,-93.63,22005.7,23.72,79.8
T,1476295634,46.45,-93.63,22000.1,23.15,81.6
T,1476295637,46.45,-93.63,21899,22.53,73.8
T,1476295639,46.45,-93.62,21791,21.04,74.9
T,1476295642,46.45,-93.62,21667.3,19.29,74.9
T,1476295644,46.45,-93.62,21595.6,18.67,77
T,1476295647,46.45,-93.62,21595.6,18.67,77
T,1476295649,46.45,-93.62,21510.7,18.78,80.8
T,1476295652,46.45,-93.62,21419.6,17.59,81.5
T,1476295654,46.45,-93.62,21327.7,18.37,75
T,1476295657,46.45,-93.62,21236.4,15.95,68.9
T,1476295659,46.45,-93.62,21144.9,13.17,78.1
T,1476295662,46.45,-93.62,21144.9,13.17,78.1
T,1476295664,46.45,-93.62,21053.1,14.71,78.3
T,1476295667,46.45,-93.62,20963.7,14.51,76.1
T,1476295669,46.45,-93.62,20876.3,16.72,72.9
T,1476295672,46.45,-93.62,20792,15.9,71.4
T,1476295674,46.45,-93.62,20707.9,14.92,84.6
T,1476295677,46.45,-93.62,20707.9,14.92,84.6
T,1476295679,46.45,-93.62,20623.7,16.87,85.6
T,1476295682,46.45,-93.61,20538.3,21.56,99.5
T,1476295684,46.45,-93.61,20464.8,21.2,104.6
T,1476295687,46.45,-93.61,20378.4,20.94,93
T,1476295689,46.45,-93.61,20294.6,23.3,91.7
T,1476295691,46.45,-93.61,20294.6,23.3,91.7
T,1476295694,46.45,-93.61,20210.6,20.94,89.4
T,1476295696,46.45,-93.61,20128.9,22.43,88.1
T,1476295699,46.45,-93.61,20050.3,19.34,82.9
T,1476295701,46.45,-93.61,19973.4,18.83,80.1
T,1476295704,46.45,-93.61,19973.4,18.83,80.1
T,1476295706,46.45,-93.61,19896.9,18.31,84.2
T,1476295709,46.45,-93.61,19821,15.54,88.8
T,1476295711,46.45,-93.61,19744.7,18.52,88.6
T,1476295714,46.45,-93.61,19668.6,18.06,91.6
T,1476295716,46.45,-93.61,19593.8,17.34,94.8
T,1476295719,46.45,-93.61,19593.8,17.34,94.8
T,1476295721,46.45,-93.6,19518.6,20.58,91.5
T,1476295724,46.45,-93.6,19443.5,21.86,96.1
T,1476295726,46.45,-93.6,19368.5,23.77,93.7
T,1476295729,46.45,-93.6,19294.4,25.41,81.7
T,1476295731,46.45,-93.6,19220.3,22.53,84.7
T,1476295734,46.45,-93.6,19220.3,22.53,84.7
T,1476295736,46.45,-93.6,19146.6,21.4,79.5
T,1476295739,46.45,-93.6,19074.3,20.89,86.6
T,1476295741,46.45,-93.6,19004.9,19.29,89.9
T,1476295744,46.45,-93.6,18935.7,21.3,87.3
T,1476295746,46.45,-93.6,18865.7,21.3,87.3
T,1476295748,46.45,-93.6,18865.7,23.46,87.5
T,1476295751,46.46,-93.6,18795.1,22.17,83.3
T,1476295753,46.46,-93.6,18724.5,19.34,79.3
T,1476295756,46.46,-93.59,18654.7,17.9,74.8
T,1476295758,46.46,-93.59,18585.7,18.47,74.3
T,1476295761,46.46,-93.59,18585.7,18.47,74.3
T,1476295763,46.46,-93.59,18516.8,17.34,85.7
T,1476295766,46.46,-93.59,18448.5,16.05,90
T,1476295768,46.46,-93.59,18380.1,15.64,89.7
T,1476295771,46.46,-93.59,18312.5,19.24,91.2
T,1476295773,46.46,-93.59,18244.9,19.91,92.7
T,1476295776,46.46,-93.59,18244.9,19.91,92.7
T,1476295778,46.46,-93.59,18177.1,20.37,93.4
T,1476295781,46.46,-93.59,18109.6,22.94,87.6
T,1476295783,46.46,-93.59,18043.5,22.84,84
T,1476295786,46.46,-93.59,17978.8,22.79,85
T,1476295788,46.46,-93.59,17916,22.07,76
T,1476295791,46.46,-93.59,17916,22.07,76
T,1476295793,46.46,-93.59,17853.4,19.03,81.1
T,1476295795,46.46,-93.58,17789.3,18.21,83.1
T,1476295798,46.46,-93.58,17726,17.85,79.7
T,1476295800,46.46,-93.58,17660.8,14.51,91.1
T,1476295803,46.46,-93.58,17596.6,14.51,91.1
T,1476295805,46.46,-93.58,17596.6,16.82,96.9
T,1476295808,46.46,-93.58,17532.5,17.65,99.9
T,1476295810,46.46,-93.58,17467.2,20.37,92
T,1476295813,46.46,-93.58,17402.5,22.22,91.9
T,1476295815,46.46,-93.58,17338.9,22.12,84.8
T,1476295818,46.46,-93.58,17338.9,22.12,84.8
T,1476295820,46.46,-93.58,17276.7,23.2,78.1
T,1476295823,46.46,-93.58,17215.3,21.3,79.8
T,1476295825,46.46,-93.58,17153.7,22.94,84.5
T,1476295828,46.46,-93.58,17091.6,19.34,86
T,1476295830,46.46,-93.58,17029.9,21.71,100.9
T,1476295833,46.46,-93.58,17029.9,21.71,100.9
T,1476295835,46.46,-93.57,16968.3,21.4,93
T,1476295838,46.46,-93.57,16907.8,20.42,87.1
T,1476295840,46.46,-93.57,16849.4,19.34,87.1
T,1476295843,46.46,-93.57,16790.9,21.5,77.6
T,1476295845,46.46,-93.57,16731.6,19.75,78.1
T,1476295848,46.46,-93.57,16731.6,19.75,78.1
T,1476295850,46.46,-93.57,16673.2,19.19,79.2
T,1476295852,46.46,-93.57,16614.9,15.95,79
T,1476295855,46.46,-93.57,16556.7,18.62,74.1
T,1476295857,46.46,-93.57,16499.4,19.19,83.1
T,1476295860,46.46,-93.57,16499.4,19.19,83.1
T,1476295862,46.46,-93.57,16441.4,19.24,88.2
T,1476295865,46.46,-93.57,16383.5,17.49,91.4
T,1476295867,46.46,-93.57,16325.3,17.29,99.8
T,1476295870,46.46,-93.57,16268.6,17.03,101.3
T,1476295872,46.46,-93.57,16211.3,19.6,104.5
T,1476295875,46.46,-93.57,16211.3,19.6,104.5
T,1476295877,46.46,-93.56,16154.7,23.77,105.7
T,1476295880,46.46,-93.56,16096.9,22.28,100.6
T,1476295882,46.46,-93.56,16039.5,23.15,96.8
T,1476295885,46.46,-93.56,15982.1,26.85,101.3
T,1476295887,46.46,-93.56,15925,23.82,101.6
T,1476295890,46.46,-93.56,15925,23.82,101.6
T,1476295892,46.46,-93.56,15869.6,23.56,98.1
T,1476295894,46.46,-93.56,15813,26.39,105.9
T,1476295897,46.46,-93.56,15757.1,26.08,104.4
T,1476295899,46.45,-93.56,15700.8,28.14,101.1
T,1476295902,46.45,-93.56,15646.3,28.14,101.1
T,1476295904,46.45,-93.56,15646.3,26.75,102.1
T,1476295907,46.45,-93.55,15592,25.57,97
T,1476295909,46.45,-93.55,15538.5,25.72,100.4
T,1476295912,46.45,-93.55,15484.7,25.16,99.2
T,1476295914,46.45,-93.55,15431.5,26.03,100.7
T,1476295917,46.45,-93.55,15431.5,26.03,100.7
T,1476295919,46.45,-93.55,15378,24.44,98.5
T,1476295922,46.45,-93.55,15325.5,25.46,102.1
T,1476295924,46.45,-93.55,15272.1,26.03,98.6
T,1476295927,46.45,-93.55,15217.7,25.72,100.6
T,1476295929,46.45,-93.55,15162.9,22.22,92.4
T,1476295932,46.45,-93.55,15162.9,22.22,92.4
T,1476295934,46.45,-93.55,15108.9,26.19,103.9
T,1476295937,46.45,-93.55,15054.9,24.85,94.7
T,1476295939,46.45,-93.54,14999.8,27.01,101.1
T,1476295942,46.45,-93.54,14946.6,23.97,98.5
T,1476295944,46.45,-93.54,14894,23.46,94.4
T,1476295947,46.45,-93.54,14894,23.46,94.4
T,1476295949,46.45,-93.54,14841.7,26.34,104.8
T,1476295951,46.45,-93.54,14789.3,23.82,97.2
T,1476295954,46.45,-93.54,14738.1,25.98,109.9
T,1476295956,46.45,-93.54,14687.4,26.39,99.8
T,1476295959,46.45,-93.54,14687.4,26.39,99.8
T,1476295961,46.45,-93.54,14636.5,28.04,99.7
T,1476295964,46.45,-93.54,14586.1,27.99,101.1
T,1476295966,46.45,-93.54,14535.5,26.96,88.8
T,1476295969,46.45,-93.53,14484.2,29.43,102.5
T,1476295971,46.45,-93.53,14433.6,28.96,108.7
T,1476295974,46.45,-93.53,14433.6,28.96,108.7
T,1476295976,46.45,-93.53,14383.8,28.14,97.1
T,1476295979,46.45,-93.53,14333.6,28.81,103.6
T,1476295981,46.45,-93.53,14282.8,25.57,99
T,1476295984,46.45,-93.53,14232,28.4,95.5
T,1476295986,46.45,-93.53,14183.2,27.63,92.3
T,1476295989,46.45,-93.53,14183.2,27.63,92.3
T,1476295991,46.45,-93.53,14134.8,29.99,92.7
T,1476295994,46.45,-93.53,14085.9,27.73,83.9
T,1476295996,46.45,-93.52,14037,26.6,93.2
T,1476295999,46.45,-93.52,13988.1,25.93,93.2
T,1476296001,46.45,-93.52,13940.7,25.93,93.2
T,1476296003,46.45,-93.52,13940.7,26.65,95.1
T,1476296006,46.45,-93.52,13892.9,24.95,85
T,1476296008,46.45,-93.52,13844.3,26.34,92
T,1476296011,46.45,-93.52,13795.4,23.92,90.6
T,1476296013,46.45,-93.52,13745.9,27.63,88.8
T,1476296016,46.45,-93.52,13745.9,27.63,88.8
T,1476296018,46.45,-93.52,13697.5,22.79,93.4
T,1476296021,46.45,-93.52,13649.3,24.64,95
T,1476296023,46.45,-93.52,13601,22.48,101.2
T,1476296026,46.45,-93.52,13552.7,25.77,95.8
T,1476296028,46.45,-93.51,13505.9,27.21,101.3
T,1476296031,46.45,-93.51,13505.9,27.21,101.3
T,1476296033,46.45,-93.51,13460.1,25.83,101.4
T,1476296036,46.45,-93.51,13414.3,28.96,105.2
T,1476296038,46.45,-93.51,13368.7,27.06,97.2
T,1476296041,46.45,-93.51,13322.4,30.66,97.9
T,1476296043,46.45,-93.51,13260.3,28.19,97.2
T,1476296046,46.45,-93.51,13260.3,28.19,97.2
T,1476296048,46.45,-93.51,13220.9,33.13,99.7
T,1476296051,46.45,-93.51,13178.3,28.65,97.2
T,1476296053,46.45,-93.51,13134.9,30.97,97.1
T,1476296055,46.45,-93.5,13091.3,27.11,94.1
T,1476296058,46.45,-93.5,13047.7,27.11,95.9
T,1476296060,46.45,-93.5,13047.7,27.11,95.9
T,1476296063,46.45,-93.5,13003.6,28.19,100.7
T,1476296065,46.45,-93.5,12959.3,27.27,90.9
T,1476296068,46.45,-93.5,12915,27.63,96.4
T,1476296070,46.45,-93.5,12869.8,31.02,101.7
T,1476296073,46.45,-93.5,12869.8,31.02,101.7
